galaxy,T,n_pts,rmax,model,cap,n_shells,chi2_red,bic
NGC2403,6,73,20.87,einasto,1.0,4,0.5407,91.9653
NGC2403,6,73,20.87,nfw,0.1,4,2.0218,179.3544
NGC2403,6,73,20.87,nfw,0.2,4,1.5169,149.5658
NGC2403,6,73,20.87,nfw,0.3,2,1.4083,125.8603
NGC2403,6,73,20.87,nfw,0.4,2,0.8024,86.4777
NGC2403,6,73,20.87,nfw,0.5,4,0.7829,106.2568
NGC2403,6,73,20.87,nfw,0.6,3,0.598,84.2723
NGC2403,6,73,20.87,nfw,0.7,2,0.8024,86.4777
NGC2403,6,73,20.87,nfw,0.8,2,0.8024,86.4777
NGC2403,6,73,20.87,nfw,0.9,2,0.8024,86.4777
NGC2403,6,73,20.87,nfw,1.0,2,0.8024,86.4777
NGC2683,3,11,34.62,burkert,0.1,0,0.6917,11.0214
NGC2683,3,11,34.62,burkert,0.2,0,0.6917,11.0214
NGC2683,3,11,34.62,burkert,0.3,0,0.6917,11.0214
NGC2683,3,11,34.62,burkert,0.4,0,0.6917,11.0214
NGC2683,3,11,34.62,burkert,0.5,0,0.6917,11.0214
NGC2683,3,11,34.62,burkert,0.6,0,0.6917,11.0214
NGC2683,3,11,34.62,burkert,0.7,0,0.6917,11.0214
NGC2683,3,11,34.62,burkert,0.8,0,0.6917,11.0214
NGC2683,3,11,34.62,burkert,0.9,0,0.6917,11.0214
NGC2683,3,11,34.62,burkert,1.0,0,0.6917,11.0214
NGC2683,3,11,34.62,einasto,0.1,0,0.9671,13.5
NGC2683,3,11,34.62,einasto,0.2,0,0.9671,13.5
NGC2683,3,11,34.62,einasto,0.3,0,0.9671,13.5
NGC2683,3,11,34.62,einasto,0.4,0,0.9671,13.5
NGC2683,3,11,34.62,einasto,0.5,0,0.9671,13.5
NGC2683,3,11,34.62,einasto,0.6,0,0.9671,13.5
NGC2683,3,11,34.62,einasto,0.7,0,0.9671,13.5
NGC2683,3,11,34.62,einasto,0.8,0,0.9671,13.5
NGC2683,3,11,34.62,einasto,0.9,0,0.9671,13.5
NGC2683,3,11,34.62,einasto,1.0,0,0.9671,13.5
NGC2683,3,11,34.62,nfw,0.1,0,0.8486,12.4336
NGC2683,3,11,34.62,nfw,0.2,0,0.8486,12.4336
NGC2683,3,11,34.62,nfw,0.3,0,0.8486,12.4336
NGC2683,3,11,34.62,nfw,0.4,0,0.8486,12.4336
NGC2683,3,11,34.62,nfw,0.5,0,0.8486,12.4336
NGC2683,3,11,34.62,nfw,0.6,0,0.8486,12.4336
NGC2683,3,11,34.62,nfw,0.7,0,0.8486,12.4336
NGC2683,3,11,34.62,nfw,0.8,0,0.8486,12.4336
NGC2683,3,11,34.62,nfw,0.9,0,0.8486,12.4336
NGC2683,3,11,34.62,nfw,1.0,0,0.8486,12.4336
NGC2841,3,50,63.64,burkert,0.1,2,0.4512,50.2451
NGC2841,3,50,63.64,burkert,0.2,2,0.3748,47.0361
NGC2841,3,50,63.64,burkert,0.3,2,0.3746,47.0278
NGC2841,3,50,63.64,burkert,0.4,2,0.3746,47.0278
NGC2841,3,50,63.64,burkert,0.5,2,0.3746,47.0278
NGC2841,3,50,63.64,burkert,0.6,2,0.3746,47.0278
NGC2841,3,50,63.64,burkert,0.7,2,0.3746,47.0278
NGC2841,3,50,63.64,burkert,0.8,2,0.3746,47.0278
NGC2841,3,50,63.64,burkert,0.9,2,0.3746,47.0278
NGC2841,3,50,63.64,burkert,1.0,2,0.4471,50.0728
NGC2841,3,50,63.64,einasto,0.1,1,0.4805,41.1809
NGC2841,3,50,63.64,einasto,0.2,1,0.4805,41.1809
NGC2841,3,50,63.64,einasto,0.3,1,0.4805,41.1809
NGC2841,3,50,63.64,einasto,0.4,1,0.4805,41.1809
NGC2841,3,50,63.64,einasto,0.5,1,0.4805,41.1809
NGC2841,3,50,63.64,einasto,0.6,1,0.4805,41.1809
NGC2841,3,50,63.64,einasto,0.7,1,0.4805,41.1809
NGC2841,3,50,63.64,einasto,0.8,1,0.4805,41.1809
NGC2841,3,50,63.64,einasto,0.9,1,0.4805,41.1809
NGC2841,3,50,63.64,einasto,1.0,1,0.4805,41.1809
NGC2841,3,50,63.64,nfw,0.1,1,0.4775,41.0485
NGC2841,3,50,63.64,nfw,0.2,1,0.4775,41.0485
NGC2841,3,50,63.64,nfw,0.3,1,0.4775,41.0485
NGC2841,3,50,63.64,nfw,0.4,1,0.4775,41.0485
NGC2841,3,50,63.64,nfw,0.5,1,0.4775,41.0485
NGC2841,3,50,63.64,nfw,0.6,1,0.4775,41.0485
NGC2841,3,50,63.64,nfw,0.7,1,0.4775,41.0485
NGC2841,3,50,63.64,nfw,0.8,1,0.4775,41.0485
NGC2841,3,50,63.64,nfw,0.9,1,0.4775,41.0485
NGC2841,3,50,63.64,nfw,1.0,1,0.4775,41.0485
NGC2903,4,29,24.96,burkert,0.1,1,1.1502,44.4425
NGC2903,4,29,24.96,burkert,0.2,1,0.9286,39.1221
NGC2903,4,29,24.96,burkert,0.3,1,0.8801,37.96
NGC2903,4,29,24.96,burkert,0.4,1,0.8801,37.96
NGC2903,4,29,24.96,burkert,0.5,1,0.8801,37.96
NGC2903,4,29,24.96,burkert,0.6,1,0.8801,37.96
NGC2903,4,29,24.96,burkert,0.7,1,0.8801,37.96
NGC2903,4,29,24.96,burkert,0.8,1,0.8801,37.96
NGC2903,4,29,24.96,burkert,0.9,1,0.8801,37.96
NGC2903,4,29,24.96,burkert,1.0,1,0.8801,37.96
NGC2903,4,29,24.96,einasto,0.1,2,1.35,55.2882
NGC2903,4,29,24.96,einasto,0.2,1,1.3471,49.1664
NGC2903,4,29,24.96,einasto,0.3,1,1.0921,43.0463
NGC2903,4,29,24.96,einasto,0.4,1,1.0921,43.0463
NGC2903,4,29,24.96,einasto,0.5,1,1.0921,43.0463
NGC2903,4,29,24.96,einasto,0.6,1,1.0921,43.0463
NGC2903,4,29,24.96,einasto,0.7,1,1.0921,43.0463
NGC2903,4,29,24.96,einasto,0.8,1,1.0921,43.0463
NGC2903,4,29,24.96,einasto,0.9,1,1.0921,43.0463
NGC2903,4,29,24.96,einasto,1.0,1,1.0921,43.0463
NGC2903,4,29,24.96,nfw,0.1,2,1.3243,54.7478
NGC2903,4,29,24.96,nfw,0.2,1,1.3131,48.3502
NGC2903,4,29,24.96,nfw,0.3,1,1.1094,43.4612
NGC2903,4,29,24.96,nfw,0.4,1,1.1094,43.4612
NGC2903,4,29,24.96,nfw,0.5,1,1.1094,43.4612
NGC2903,4,29,24.96,nfw,0.6,1,1.1094,43.4612
NGC2903,4,29,24.96,nfw,0.7,1,1.1094,43.4612
NGC2903,4,29,24.96,nfw,0.8,1,1.1094,43.4612
NGC2903,4,29,24.96,nfw,0.9,1,1.1094,43.4612
NGC2903,4,29,24.96,nfw,1.0,1,1.1094,43.4612
NGC2915,11,28,10.04,burkert,0.1,0,0.3759,16.4366
NGC2915,11,28,10.04,burkert,0.2,0,0.3759,16.4366
NGC2915,11,28,10.04,burkert,0.3,0,0.3759,16.4366
NGC2915,11,28,10.04,burkert,0.4,0,0.3759,16.4366
NGC2915,11,28,10.04,burkert,0.5,0,0.3759,16.4366
NGC2915,11,28,10.04,burkert,0.6,0,0.3759,16.4366
NGC2915,11,28,10.04,burkert,0.7,0,0.3759,16.4366
NGC2915,11,28,10.04,burkert,0.8,0,0.3759,16.4366
NGC2915,11,28,10.04,burkert,0.9,0,0.3759,16.4366
NGC2915,11,28,10.04,burkert,1.0,0,0.3759,16.4366
NGC2915,11,28,10.04,einasto,0.1,1,0.1628,20.4046
NGC2915,11,28,10.04,einasto,0.2,1,0.0967,18.8849
NGC2915,11,28,10.04,einasto,0.3,1,0.0744,18.3716
NGC2915,11,28,10.04,einasto,0.4,1,0.0744,18.3716
NGC2915,11,28,10.04,einasto,0.5,1,0.0744,18.3716
NGC2915,11,28,10.04,einasto,0.6,1,0.0744,18.3716
NGC2915,11,28,10.04,einasto,0.7,1,0.0744,18.3716
NGC2915,11,28,10.04,einasto,0.8,1,0.0744,18.3716
NGC2915,11,28,10.04,einasto,0.9,1,0.0744,18.3716
NGC2915,11,28,10.04,einasto,1.0,1,0.0744,18.3716
NGC2915,11,28,10.04,nfw,0.1,0,0.5346,20.5642
NGC2915,11,28,10.04,nfw,0.2,1,0.0957,18.8624
NGC2915,11,28,10.04,nfw,0.3,1,0.0775,18.4446
NGC2915,11,28,10.04,nfw,0.4,1,0.0775,18.4446
NGC2915,11,28,10.04,nfw,0.5,1,0.0775,18.4446
NGC2915,11,28,10.04,nfw,0.6,1,0.0775,18.4446
NGC2915,11,28,10.04,nfw,0.7,1,0.0775,18.4446
NGC2915,11,28,10.04,nfw,0.8,1,0.0775,18.4446
NGC2915,11,28,10.04,nfw,0.9,1,0.0775,18.4446
NGC2915,11,28,10.04,nfw,1.0,1,0.0775,18.4446
NGC2976,5,24,2.27,burkert,0.1,0,0.2596,12.0671
NGC2976,5,24,2.27,burkert,0.2,0,0.2596,12.0671
NGC2976,5,24,2.27,burkert,0.3,0,0.2596,12.0671
NGC2976,5,24,2.27,burkert,0.4,0,0.2596,12.0671
NGC2976,5,24,2.27,burkert,0.5,0,0.2596,12.0671
NGC2976,5,24,2.27,burkert,0.6,0,0.2596,12.0671
NGC2976,5,24,2.27,burkert,0.7,0,0.2596,12.0671
NGC2976,5,24,2.27,burkert,0.8,0,0.2596,12.0671
NGC2976,5,24,2.27,burkert,0.9,0,0.2596,12.0671
NGC2976,5,24,2.27,burkert,1.0,0,0.2596,12.0671
NGC2976,5,24,2.27,einasto,0.1,0,0.6567,20.804
NGC2976,5,24,2.27,einasto,0.2,0,0.6567,20.804
NGC2976,5,24,2.27,einasto,0.3,0,0.6567,20.804
NGC2976,5,24,2.27,einasto,0.4,0,0.6567,20.804
NGC2976,5,24,2.27,einasto,0.5,0,0.6567,20.804
NGC2976,5,24,2.27,einasto,0.6,0,0.6567,20.804
NGC2976,5,24,2.27,einasto,0.7,0,0.6567,20.804
NGC2976,5,24,2.27,einasto,0.8,0,0.6567,20.804
NGC2976,5,24,2.27,einasto,0.9,0,0.6567,20.804
NGC2976,5,24,2.27,einasto,1.0,0,0.6567,20.804
NGC2976,5,24,2.27,nfw,0.1,1,0.6121,27.5205
NGC2976,5,24,2.27,nfw,0.2,1,0.429,24.0414
NGC2976,5,24,2.27,nfw,0.3,1,0.3115,21.8088
NGC2976,5,24,2.27,nfw,0.4,1,0.303,21.6481
NGC2976,5,24,2.27,nfw,0.5,1,0.303,21.6482
NGC2976,5,24,2.27,nfw,0.6,1,0.303,21.6481
NGC2976,5,24,2.27,nfw,0.7,1,0.303,21.648
NGC2976,5,24,2.27,nfw,0.8,1,0.303,21.6481
NGC2976,5,24,2.27,nfw,0.9,1,0.303,21.6482
NGC2976,5,24,2.27,nfw,1.0,1,0.303,21.6481
NGC2998,5,13,42.28,burkert,0.1,1,2.1032,29.6505
NGC2998,5,13,42.28,burkert,0.2,1,2.0892,29.5387
NGC2998,5,13,42.28,burkert,0.3,1,1.6495,26.0208
NGC2998,5,13,42.28,burkert,0.4,1,0.8483,19.6111
NGC2998,5,13,42.28,burkert,0.5,1,0.347,15.6007
NGC2998,5,13,42.28,burkert,0.6,1,0.3215,15.3967
NGC2998,5,13,42.28,burkert,0.7,1,0.3215,15.3967
NGC2998,5,13,42.28,burkert,0.8,1,0.3215,15.3967
NGC2998,5,13,42.28,burkert,0.9,1,0.3215,15.3967
NGC2998,5,13,42.28,burkert,1.0,1,0.3215,15.3967
NGC2998,5,13,42.28,einasto,0.1,2,0.5295,23.1673
NGC2998,5,13,42.28,einasto,0.2,1,0.9668,20.5592
NGC2998,5,13,42.28,einasto,0.3,1,0.5061,16.8734
NGC2998,5,13,42.28,einasto,0.4,1,0.3489,15.616
NGC2998,5,13,42.28,einasto,0.5,1,0.3423,15.563
NGC2998,5,13,42.28,einasto,0.6,1,0.3423,15.563
NGC2998,5,13,42.28,einasto,0.7,1,0.3423,15.563
NGC2998,5,13,42.28,einasto,0.8,1,0.3423,15.563
NGC2998,5,13,42.28,einasto,0.9,1,0.3423,15.563
NGC2998,5,13,42.28,einasto,1.0,1,0.3423,15.563
NGC2998,5,13,42.28,nfw,0.1,2,0.7753,24.3961
NGC2998,5,13,42.28,nfw,0.2,2,0.4987,23.013
NGC2998,5,13,42.28,nfw,0.3,1,0.6364,17.9156
NGC2998,5,13,42.28,nfw,0.4,1,0.3658,15.7513
NGC2998,5,13,42.28,nfw,0.5,1,0.3309,15.4721
NGC2998,5,13,42.28,nfw,0.6,1,0.3309,15.4721
NGC2998,5,13,42.28,nfw,0.7,1,0.3309,15.4721
NGC2998,5,13,42.28,nfw,0.8,1,0.3309,15.4721
NGC2998,5,13,42.28,nfw,0.9,1,0.3309,15.4721
NGC2998,5,13,42.28,nfw,1.0,1,0.3309,15.4721
NGC3109,9,25,6.45,burkert,0.1,0,0.149,9.8648
NGC3109,9,25,6.45,burkert,0.2,0,0.149,9.8648
NGC3109,9,25,6.45,burkert,0.3,0,0.149,9.8648
NGC3109,9,25,6.45,burkert,0.4,0,0.149,9.8648
NGC3109,9,25,6.45,burkert,0.5,0,0.149,9.8648
NGC3109,9,25,6.45,burkert,0.6,0,0.149,9.8648
NGC3109,9,25,6.45,burkert,0.7,0,0.149,9.8648
NGC3109,9,25,6.45,burkert,0.8,0,0.149,9.8648
NGC3109,9,25,6.45,burkert,0.9,0,0.149,9.8648
NGC3109,9,25,6.45,burkert,1.0,0,0.149,9.8648
NGC3109,9,25,6.45,einasto,0.1,2,0.6147,36.2001
NGC3109,9,25,6.45,einasto,0.2,2,0.164,28.5382
NGC3109,9,25,6.45,einasto,0.3,2,0.0845,27.1883
NGC3109,9,25,6.45,einasto,0.4,2,0.0855,27.2042
NGC3109,9,25,6.45,einasto,0.5,2,0.0845,27.1883
NGC3109,9,25,6.45,einasto,0.6,2,0.0845,27.1883
NGC3109,9,25,6.45,einasto,0.7,2,0.0854,27.2027
NGC3109,9,25,6.45,einasto,0.8,2,0.0887,27.2587
NGC3109,9,25,6.45,einasto,0.9,2,0.0869,27.2278
NGC3109,9,25,6.45,einasto,1.0,2,0.0875,27.2386
NGC3109,9,25,6.45,nfw,0.1,3,0.6865,45.0192
NGC3109,9,25,6.45,nfw,0.2,2,0.4531,33.4534
NGC3109,9,25,6.45,nfw,0.3,2,0.1254,27.8834
NGC3109,9,25,6.45,nfw,0.4,2,0.1259,27.8913
NGC3109,9,25,6.45,nfw,0.5,2,0.1259,27.8911
NGC3109,9,25,6.45,nfw,0.6,2,0.1259,27.8906
NGC3109,9,25,6.45,nfw,0.7,2,0.1258,27.8902
NGC3109,9,25,6.45,nfw,0.8,2,0.126,27.8924
NGC3109,9,25,6.45,nfw,0.9,2,0.1257,27.8882
NGC3109,9,25,6.45,nfw,1.0,2,0.1258,27.8901
NGC3198,5,40,44.08,burkert,0.1,2,0.2176,36.4737
NGC3198,5,40,44.08,burkert,0.2,2,0.2166,36.4417
NGC3198,5,40,44.08,burkert,0.3,2,0.2166,36.4417
NGC3198,5,40,44.08,burkert,0.4,2,0.2166,36.4417
NGC3198,5,40,44.08,burkert,0.5,2,0.2166,36.4417
NGC3198,5,40,44.08,burkert,0.6,1,0.5945,39.2508
NGC3198,5,40,44.08,burkert,0.7,1,0.5945,39.2508
NGC3198,5,40,44.08,burkert,0.8,1,0.5945,39.2508
NGC3198,5,40,44.08,burkert,0.9,1,0.6259,40.3514
NGC3198,5,40,44.08,burkert,1.0,2,0.2166,36.4417
NGC3198,5,40,44.08,einasto,0.1,1,0.8984,49.8896
NGC3198,5,40,44.08,einasto,0.2,1,0.6749,42.0657
NGC3198,5,40,44.08,einasto,0.3,1,0.5275,36.9067
NGC3198,5,40,44.08,einasto,0.4,1,0.47,34.8936
NGC3198,5,40,44.08,einasto,0.5,1,0.4629,34.6442
NGC3198,5,40,44.08,einasto,0.6,1,0.4629,34.6442
NGC3198,5,40,44.08,einasto,0.7,1,0.4629,34.6442
NGC3198,5,40,44.08,einasto,0.8,1,0.4629,34.6442
NGC3198,5,40,44.08,einasto,0.9,1,0.4629,34.6442
NGC3198,5,40,44.08,einasto,1.0,1,0.4629,34.6442
NGC3198,5,40,44.08,nfw,0.1,1,0.7625,45.131
NGC3198,5,40,44.08,nfw,0.2,1,0.6563,41.4147
NGC3198,5,40,44.08,nfw,0.3,1,0.5858,38.9464
NGC3198,5,40,44.08,nfw,0.4,1,0.5308,37.0232
NGC3198,5,40,44.08,nfw,0.5,1,0.4975,35.8579
NGC3198,5,40,44.08,nfw,0.6,1,0.4975,35.8579
NGC3198,5,40,44.08,nfw,0.7,1,0.4975,35.8579
NGC3198,5,40,44.08,nfw,0.8,1,0.4975,35.8579
NGC3198,5,40,44.08,nfw,0.9,1,0.4975,35.8579
NGC3198,5,40,44.08,nfw,1.0,1,0.4975,35.8579
NGC3521,4,41,17.74,burkert,0.1,1,0.1735,24.815
NGC3521,4,41,17.74,burkert,0.2,1,0.104,22.3112
NGC3521,4,41,17.74,burkert,0.3,1,0.0733,21.2077
NGC3521,4,41,17.74,burkert,0.4,1,0.0623,20.809
NGC3521,4,41,17.74,burkert,0.5,1,0.0615,20.7804
NGC3521,4,41,17.74,burkert,0.6,1,0.1082,22.4646
NGC3521,4,41,17.74,burkert,0.7,1,0.1082,22.4646
NGC3521,4,41,17.74,burkert,0.8,1,0.1216,22.9438
NGC3521,4,41,17.74,burkert,0.9,1,0.0615,20.7804
NGC3521,4,41,17.74,burkert,1.0,1,0.1216,22.9438
NGC3521,4,41,17.74,einasto,0.1,0,0.3443,20.8544
NGC3521,4,41,17.74,einasto,0.2,0,0.3443,20.8544
NGC3521,4,41,17.74,einasto,0.3,0,0.3443,20.8544
NGC3521,4,41,17.74,einasto,0.4,0,0.3443,20.8544
NGC3521,4,41,17.74,einasto,0.5,0,0.3443,20.8544
NGC3521,4,41,17.74,einasto,0.6,0,0.3443,20.8544
NGC3521,4,41,17.74,einasto,0.7,0,0.3443,20.8544
NGC3521,4,41,17.74,einasto,0.8,0,0.3443,20.8544
NGC3521,4,41,17.74,einasto,0.9,0,0.3443,20.8544
NGC3521,4,41,17.74,einasto,1.0,0,0.3443,20.8544
NGC3521,4,41,17.74,nfw,0.1,0,0.3268,20.1731
NGC3521,4,41,17.74,nfw,0.2,0,0.3268,20.1731
NGC3521,4,41,17.74,nfw,0.3,0,0.3268,20.1731
NGC3521,4,41,17.74,nfw,0.4,0,0.3268,20.1731
NGC3521,4,41,17.74,nfw,0.5,0,0.3268,20.1731
NGC3521,4,41,17.74,nfw,0.6,0,0.3268,20.1731
NGC3521,4,41,17.74,nfw,0.7,0,0.3268,20.1731
NGC3521,4,41,17.74,nfw,0.8,0,0.3268,20.1731
NGC3521,4,41,17.74,nfw,0.9,0,0.3268,20.1731
NGC3521,4,41,17.74,nfw,1.0,0,0.3268,20.1731
NGC3726,5,12,32.52,burkert,0.1,1,0.8909,18.6606
NGC3726,5,12,32.52,burkert,0.2,1,0.7898,17.953
NGC3726,5,12,32.52,burkert,0.3,1,0.7898,17.953
NGC3726,5,12,32.52,burkert,0.4,1,0.7898,17.953
NGC3726,5,12,32.52,burkert,0.5,1,0.7898,17.953
NGC3726,5,12,32.52,burkert,0.6,1,0.7898,17.953
NGC3726,5,12,32.52,burkert,0.7,1,0.7898,17.953
NGC3726,5,12,32.52,burkert,0.8,1,0.7898,17.953
NGC3726,5,12,32.52,burkert,0.9,1,0.7898,17.953
NGC3726,5,12,32.52,burkert,1.0,1,0.7898,17.953
NGC3726,5,12,32.52,einasto,0.1,2,0.5087,21.9139
NGC3726,5,12,32.52,einasto,0.2,2,0.2269,20.7869
NGC3726,5,12,32.52,einasto,0.3,2,0.2141,20.7358
NGC3726,5,12,32.52,einasto,0.4,2,0.2141,20.7358
NGC3726,5,12,32.52,einasto,0.5,2,0.2141,20.7358
NGC3726,5,12,32.52,einasto,0.6,2,0.2141,20.7358
NGC3726,5,12,32.52,einasto,0.7,2,0.2141,20.7358
NGC3726,5,12,32.52,einasto,0.8,2,0.2141,20.7358
NGC3726,5,12,32.52,einasto,0.9,2,0.2141,20.7358
NGC3726,5,12,32.52,einasto,1.0,2,0.2141,20.7358
NGC3726,5,12,32.52,nfw,0.1,2,0.5113,21.9245
NGC3726,5,12,32.52,nfw,0.2,2,0.2258,20.7823
NGC3726,5,12,32.52,nfw,0.3,2,0.2145,20.7372
NGC3726,5,12,32.52,nfw,0.4,2,0.2145,20.7372
NGC3726,5,12,32.52,nfw,0.5,2,0.2145,20.7372
NGC3726,5,12,32.52,nfw,0.6,2,0.2145,20.7372
NGC3726,5,12,32.52,nfw,0.7,2,0.2145,20.7372
NGC3726,5,12,32.52,nfw,0.8,2,0.2145,20.7372
NGC3726,5,12,32.52,nfw,0.9,0,2.0426,25.3954
NGC3726,5,12,32.52,nfw,1.0,0,2.0426,25.3954
NGC3741,10,21,7.0,burkert,0.1,0,1.2143,29.1616
NGC3741,10,21,7.0,burkert,0.2,2,0.1966,26.9119
NGC3741,10,21,7.0,burkert,0.3,1,0.4314,22.1258
NGC3741,10,21,7.0,burkert,0.4,1,0.5124,23.4211
NGC3741,10,21,7.0,burkert,0.5,1,0.3478,20.7877
NGC3741,10,21,7.0,burkert,0.6,1,0.3478,20.7877
NGC3741,10,21,7.0,burkert,0.7,1,0.3478,20.7877
NGC3741,10,21,7.0,burkert,0.8,1,0.3478,20.7877
NGC3741,10,21,7.0,burkert,0.9,1,0.3998,21.6189
NGC3741,10,21,7.0,burkert,1.0,1,0.3478,20.7877
NGC3741,10,21,7.0,einasto,0.1,0,0.3528,12.7913
NGC3741,10,21,7.0,einasto,0.2,0,0.3528,12.7913
NGC3741,10,21,7.0,einasto,0.3,0,0.3528,12.7913
NGC3741,10,21,7.0,einasto,0.4,0,0.3528,12.7913
NGC3741,10,21,7.0,einasto,0.5,0,0.3528,12.7913
NGC3741,10,21,7.0,einasto,0.6,0,0.3528,12.7913
NGC3741,10,21,7.0,einasto,0.7,0,0.3528,12.7913
NGC3741,10,21,7.0,einasto,0.8,0,0.3528,12.7913
NGC3741,10,21,7.0,einasto,0.9,0,0.3528,12.7913
NGC3741,10,21,7.0,einasto,1.0,0,0.3528,12.7913
NGC3741,10,21,7.0,nfw,0.1,0,0.3441,12.6265
NGC3741,10,21,7.0,nfw,0.2,0,0.3441,12.6265
NGC3741,10,21,7.0,nfw,0.3,0,0.3441,12.6265
NGC3741,10,21,7.0,nfw,0.4,0,0.3441,12.6265
NGC3741,10,21,7.0,nfw,0.5,0,0.3441,12.6265
NGC3741,10,21,7.0,nfw,0.6,0,0.3441,12.6265
NGC3741,10,21,7.0,nfw,0.7,0,0.3441,12.6265
NGC3741,10,21,7.0,nfw,0.8,0,0.3441,12.6265
NGC3741,10,21,7.0,nfw,0.9,0,0.3441,12.6265
NGC3741,10,21,7.0,nfw,1.0,0,0.3441,12.6265
NGC3769,3,11,37.16,burkert,0.1,0,0.6269,10.4378
NGC3769,3,11,37.16,burkert,0.2,0,0.6269,10.4378
NGC3769,3,11,37.16,burkert,0.3,0,0.6269,10.4378
NGC3769,3,11,37.16,burkert,0.4,0,0.6269,10.4378
NGC3769,3,11,37.16,burkert,0.5,0,0.6269,10.4378
NGC3769,3,11,37.16,burkert,0.6,0,0.6269,10.4378
NGC3769,3,11,37.16,burkert,0.7,0,0.6269,10.4378
NGC3769,3,11,37.16,burkert,0.8,0,0.6269,10.4378
NGC3769,3,11,37.16,burkert,0.9,0,0.6269,10.4378
NGC3769,3,11,37.16,burkert,1.0,0,0.6269,10.4378
NGC3769,3,11,37.16,einasto,0.1,1,0.3462,14.0668
NGC3769,3,11,37.16,einasto,0.2,1,0.1469,12.871
NGC3769,3,11,37.16,einasto,0.3,1,0.1374,12.8141
NGC3769,3,11,37.16,einasto,0.4,1,0.1374,12.8141
NGC3769,3,11,37.16,einasto,0.5,1,0.1374,12.8141
NGC3769,3,11,37.16,einasto,0.6,1,0.1374,12.8141
NGC3769,3,11,37.16,einasto,0.7,1,0.1374,12.8141
NGC3769,3,11,37.16,einasto,0.8,1,0.1374,12.8141
NGC3769,3,11,37.16,einasto,0.9,1,0.1374,12.8141
NGC3769,3,11,37.16,einasto,1.0,1,0.1374,12.8141
NGC3769,3,11,37.16,nfw,0.1,0,0.9138,13.0203
NGC3769,3,11,37.16,nfw,0.2,1,0.1439,12.8529
NGC3769,3,11,37.16,nfw,0.3,1,0.1379,12.8166
NGC3769,3,11,37.16,nfw,0.4,1,0.1379,12.8166
NGC3769,3,11,37.16,nfw,0.5,1,0.1379,12.8166
NGC3769,3,11,37.16,nfw,0.6,1,0.1379,12.8166
NGC3769,3,11,37.16,nfw,0.7,1,0.1379,12.8166
NGC3769,3,11,37.16,nfw,0.8,1,0.1379,12.8166
NGC3769,3,11,37.16,nfw,0.9,1,0.1379,12.8166
NGC3769,3,11,37.16,nfw,1.0,1,0.1379,12.8166
NGC3877,5,11,11.35,burkert,0.1,0,0.8004,11.999
NGC3877,5,11,11.35,burkert,0.2,0,0.8004,11.999
NGC3877,5,11,11.35,burkert,0.3,0,0.8004,11.999
NGC3877,5,11,11.35,burkert,0.4,0,0.8004,11.999
NGC3877,5,11,11.35,burkert,0.5,0,0.8004,11.999
NGC3877,5,11,11.35,burkert,0.6,0,0.8004,11.999
NGC3877,5,11,11.35,burkert,0.7,0,0.8004,11.999
NGC3877,5,11,11.35,burkert,0.8,0,0.8004,11.999
NGC3877,5,11,11.35,burkert,0.9,0,0.8004,11.999
NGC3877,5,11,11.35,burkert,1.0,0,0.8004,11.999
NGC3877,5,11,11.35,einasto,0.1,0,0.8849,12.7596
NGC3877,5,11,11.35,einasto,0.2,0,0.8849,12.7596
NGC3877,5,11,11.35,einasto,0.3,0,0.8849,12.7596
NGC3877,5,11,11.35,einasto,0.4,0,0.8849,12.7596
NGC3877,5,11,11.35,einasto,0.5,0,0.8849,12.7596
NGC3877,5,11,11.35,einasto,0.6,0,0.8849,12.7596
NGC3877,5,11,11.35,einasto,0.7,0,0.8849,12.7596
NGC3877,5,11,11.35,einasto,0.8,0,0.8849,12.7596
NGC3877,5,11,11.35,einasto,0.9,0,0.8849,12.7596
NGC3877,5,11,11.35,einasto,1.0,0,0.8849,12.7596
NGC3877,5,11,11.35,nfw,0.1,0,0.863,12.5632
NGC3877,5,11,11.35,nfw,0.2,0,0.863,12.5632
NGC3877,5,11,11.35,nfw,0.3,0,0.863,12.5632
NGC3877,5,11,11.35,nfw,0.4,0,0.863,12.5632
NGC3877,5,11,11.35,nfw,0.5,0,0.863,12.5632
NGC3877,5,11,11.35,nfw,0.6,0,0.863,12.5632
NGC3877,5,11,11.35,nfw,0.7,0,0.863,12.5632
NGC3877,5,11,11.35,nfw,0.8,0,0.863,12.5632
NGC3877,5,11,11.35,nfw,0.9,0,0.863,12.5632
NGC3877,5,11,11.35,nfw,1.0,0,0.863,12.5632
NGC3893,5,10,19.05,burkert,0.1,0,0.3534,7.432
NGC3893,5,10,19.05,burkert,0.2,0,0.3534,7.432
NGC3893,5,10,19.05,burkert,0.3,0,0.3534,7.432
NGC3893,5,10,19.05,burkert,0.4,0,0.3534,7.432
NGC3893,5,10,19.05,burkert,0.5,0,0.3534,7.432
NGC3893,5,10,19.05,burkert,0.6,0,0.3534,7.432
NGC3893,5,10,19.05,burkert,0.7,0,0.3534,7.432
NGC3893,5,10,19.05,burkert,0.8,0,0.3534,7.432
NGC3893,5,10,19.05,burkert,0.9,0,0.3534,7.432
NGC3893,5,10,19.05,burkert,1.0,0,0.3534,7.432
NGC3893,5,10,19.05,einasto,0.1,0,1.2143,14.3194
NGC3893,5,10,19.05,einasto,0.2,0,1.2143,14.3194
